Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
India	Agency	Shell Consultancy	Recruitment / consultancy			careers@shellconsultancy.com			To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8710.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Recruitment / consultancy | Source: IMG_8710.HEIC | LinkedIn hiring posts mention Gurgaon and India roles.	https://shellconsultancy.com; shellconsultancy.com; https://in.linkedin.com/company/shell-consultancy		
India / Bangalore	Agency	Gmail contact lead	Agency / recruiter			recruitment.bypt@gmail.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9214.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Vi LHR Recruiter at byPeople Technolo... | 4 We're Hiring: UX Designer (Healthcare Domain) | @: Strong British Communication Skills Required. | user-centric experiences—this role is for you!			
India / Noida	Agency	Teamware Solutions / Microsoft	Recruitment agency / Teamware deployment to Microsoft	Perumandla Sri Vidya	srividya.p@twsol.com	srividya.p@twsol.com; compliance@twsol.com		Microsoft Content Designer	Followed Up	2026-05-29	2026-05-27	2026-06-05	Replied / Active Process	High	No	Keep warm and follow up on Microsoft manager discussion	Gmail sent last month	Recruiter sent JD and details form on 2026-05-27; acknowledgement/resume sent same day; follow-up sent 2026-05-29 after promised manager call.	https://teamwaresolutions.net	19e691ca2baa0127	19e73286608d4c83
India	Direct Employer	Artgripper Studio	CGI / brand design studio			hello@artgripper.studio			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7925.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: CGI / brand design studio | Source: IMG_7925.HEIC | Official site shows Indian phone number and India work examples.	https://artgripper.studio; artgripper.studio; https://artgripper.studio/		
India	Direct Employer	Artium Academy	Direct employer / product design			priya@artiumacademy.com; pallav@artiumacademy.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8393.HEIC	On-site product designer role in Bangalore.	https://artiumacademy.com; artiumacademy.com; OCR: IMG_8393.txt		
India	Direct Employer	ASAP Media	Creative studio hiring designer / photographer / content creator			contact@asapmedia.co.in			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8495.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Creative studio hiring designer / photographer / content creator | Source: IMG_8495.HEIC | OCR also read spam@asapmedia.co.in | treat that as OCR suspect | use contact@ first.	https://asapmedia.co.in; asapmedia.co.in; https://asapmedia.co.in/; https://in.linkedin.com/company/asap_media		
India	Direct Employer	Asapmedia	Job lead / direct employer			contact@asapmedia.co.in; spam@asapmedia.co.in			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8495.HEIC	OCR raw safety-net row from screenshot | verify before outreach. ASAP Media is growing and we're hiring. | Open roles: | Apply at spam@asapmedia.co.in / | contact@asapmedia.co.in			
India	Direct Employer	Byond Studio	Creative studio			team@wearebyond.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7877.HEIC	Hiring within Delhi only.	https://wearebyond.com; wearebyond.com; OCR: IMG_7877.txt		
India	Direct Employer	Celonis	Direct employer / careers link						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7186.HEIC	Bangalore / India careers link surfaced in the post.	https://careers.celonis.com/join-us; careers.celonis.com/join-us; OCR: IMG_7186.txt		
India	Direct Employer	Gmail contact lead	Job lead / direct employer			jaaniscafe@gmail.com			To Contact					Low	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8711.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Shoja, Himachal Pradesh, India | 'Y | BEER AAA \R | | | ERE | \ B NE EA NN : Nan | | Paid role ff ¢i¢. 6 % EERIE AL gp			
India	Direct Employer	Jaani's Cafe	Hospitality / performance role			jaaniscafe@gmail.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8711.HEIC	Shoja | Himachal Pradesh | paid role with stay and food covered.	OCR: IMG_8711.txt		
India	Direct Employer	LearnTube.ai	Direct employer / hybrid roles			shronit@learntube.ai; gargi@learntube.ai			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8836.HEIC	Mumbai roles with hybrid work structure.	https://learntube.ai; learntube.ai; OCR: IMG_8836.txt		
India	Direct Employer	Little Green Studio	Creative / design studio			hr@littlegreenstudio.in			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7871.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Creative / design studio | Source: IMG_7871.HEIC | Indian domain and LinkedIn hiring post.	https://littlegreenstudio.in; littlegreenstudio.in; https://in.linkedin.com/company/little-green-studio		
India	Direct Employer	Littlegreenstudio	Unclassified lead			hr@littlegreenstudio.in			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_7871.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | Brrr | Write to hr@littlegreenstudio.in with your CV & 39			
India	Direct Employer	Lovedwell	Lifestyle/design studio			info@lovedwell.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8482.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Lifestyle/design studio | Source: IMG_8482.HEIC | Official contact page says Simbuno India Pvt. Ltd. | Noida.	https://lovedwell.com; lovedwell.com; https://lovedwell.com/pages/contact		
India	Direct Employer	Merck	Direct employer / careers link						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7186.HEIC	Bangalore / India careers link surfaced in the post.	https://careers.merckgroup.com; careers.merckgroup.com; OCR: IMG_7186.txt		
India	Direct Employer	Museo Camera	Museum / design or creative role			contact@museocamera.org			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9156.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Museum / design or creative role | Source: IMG_9156.HEIC | Official page lists Gurugram | Haryana.	https://museocamera.org; museocamera.org; https://www.museocamera.org/working-at-museo-camera		
India	Direct Employer	Nikah Forever	Direct employer			career@nikahforever.com	WhatsApp: +91-8448293814		To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7919.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Direct employer | Source: IMG_7919.HEIC | India lead | keep WhatsApp in row but not phone-only.	https://nikahforever.com; nikahforever.com; https://nikahforever.com/home/contact_us		
India	Direct Employer	Onething Design	UI/UX design agency hiring designers			people@onething.design			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7193.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: UI/UX design agency hiring designers | Source: IMG_7193.HEIC | Design roles | route outside Dubai under India.	https://onething.design; onething.design; https://www.onething.design/careers		
India	Direct Employer	RAD LVNG	Consumer brand / creative role			talent@radlvng.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9323.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Consumer brand / creative role | Source: IMG_9323.HEIC | Official site lists Rad Brands Pvt. Ltd. | Noida | India.	https://radlvng.com; radlvng.com; https://radlvng.com/; https://radlvng.com/pages/about-us		
India	Direct Employer	ShaperCult	Direct employer / designer role			kajal@shapercult.com			To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7975.HEIC; Raw OCR: IMG_7975.HEIC	Senior Visual Designer role in Gurugram | Haryana. | OCR raw safety-net row from screenshot | verify before outreach. Experience in D2C [ fashion / lifestyle | e-commerce | Apply kajal@shapercult.com | Set alert for similar jobs | Haryana | India	https://shapercult.com; shapercult.com; OCR: IMG_7975.txt		
India	Direct Employer	Social Watch	Digital marketing / creative agency			hr@socialwatch.io			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8730.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Digital marketing / creative agency | Source: IMG_8730.HEIC | Official careers page lists Mohali | Punjab | India.	https://socialwatch.io; socialwatch.io; https://socialwatch.io/careers/		
India	Direct Employer	Studio Murb	Design / marketing studio			hey@studiomurb.com			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8843.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Design / marketing studio | Source: IMG_8843.HEIC | Official site has hiring email | India inferred from web presence and projects.	https://studiomurb.com; studiomurb.com; https://www.studiomurb.com/		
India	Direct Employer	Talabat				careers@talabat.com; https://corporate.talabat.com/careers/		Staff Product Designer; Product Designer	To Contact					High	No	Tailor resume and apply	Current Master Job Tracker		https://designproject.io/jobs/staff-product-designer-global-hub-q-commerce-at-delivery-hero-devjh1; https://ae.indeed.com/viewjob?jk=4027932f0f2914b3		
India	Direct Employer	The Art Curry	Creative / internship roles			hellu@theartcurry.in			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7157.HEIC	Delhi NCR only | social media intern | design intern | photographer/videographer.	https://theartcurry.in; theartcurry.in; OCR: IMG_7157.txt		
India	Direct Employer	The Ombre	Photography / creative studio			careers@theombre.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8936.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Photography / creative studio | Source: IMG_8936.HEIC | Official contact page says Delhi NCR | India.	https://theombre.com; theombre.com; https://theombre.com/contact		
India	Direct Employer	WebVeda	Education / content-course company			divyam.chutani@webveda.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9315.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Education / content-course company | Source: IMG_9315.HEIC | Official contact page/LinkedIn place WebVeda in Faridabad | India.	https://webveda.com; webveda.com; https://webveda.com/contactus; https://in.linkedin.com/company/webveda		
India / Bangalore	Direct Employer	Artiumacademy	Job lead / direct employer			pallav@artiumacademy.com; priya@artiumacademy.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8393.HEIC	OCR raw safety-net row from screenshot | verify before outreach. 05:29 oi! + @ | We are Hiring & | priya@artiumacademy.com | pallav@artiumacademy.com			
India / Delhi	Direct Employer	Wearebyond	Job lead / direct employer			team@wearebyond.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_7877.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Apply at team@wearebyond.com | ® Hiring within Delhi only \'74 | #ByondStudio #HiringCreatives | #DesignJobsindia -			
India / Remote	Direct Employer	OneGraphite	Direct employer / remote product design			krunal@onegraphite.in			To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8724.HEIC; Raw OCR: IMG_8724.HEIC	Remote UX/Product Designer role. | OCR raw safety-net row from screenshot | verify before outreach. We’ re hiring a UX / Product Designer | krunal@onegraphite.in	https://onegraphite.in; onegraphite.in; OCR: IMG_8724.txt		
India / Remote	Form	Remote design application form	Job application form / design lead						To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_5129.PNG; Raw OCR: IMG_5129.PNG	NCR preferable | remote option available for strong candidates. | OCR raw safety-net row from screenshot | verify before outreach. 16:28 fl T @) | About the job | Job Application Form | https://docs.google.com/forms/d/e/	https://https://docs.google.com/forms/d/e/TFAIpQLSeBy7r7b48Yrqz4Ap6-2g_07BuhljPhcj-5_3CIsRAkYrQtiA/viewform; https://docs.google.com/forms/d/e/TFAIpQLSeBy7r7b48Yrqz4Ap6-2g_07BuhljPhcj-5_3CIsRAkYrQtiA/viewform; OCR: IMG_5129.txt; https://docs.google.com/forms/d/e/TFAIpQLSeBy7r7b48Yrqz4Ap6-2g_07BuhljPhcj-5_3CIsRA		
India / Bangalore	LinkedIn Search	Careers	Unclassified lead						To Contact					Low	Yes	Open form/careers URL and verify role	Raw OCR: IMG_7186.HEIC	OCR raw safety-net row from screenshot | verify before outreach. E 4 Celonis - https://careers.celonis.com/join-us/ ». | groupedLocation=Bangalore%2C+India @) | < Merck - https://careers.merckgroup.com/ 102 | %20India J	https://careers.celonis.com/join-us/; https://careers.merckgroup.com/		
India	Phone / WhatsApp Lead	Freelance Video Editor lead	Phone-only creative job lead				9511116204		To Contact					Low	Yes	Run company careers/LinkedIn check	Screenshot proposal: outside-dubai-proposed.csv; IMG_8494.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; Screenshot proposal: phone-whatsapp-proposed.csv	Only a phone number was captured | keep out of email tables.	OCR screenshot only		
India / needs verification	Phone / WhatsApp Lead	BSD / Amlanjyoti UX UI lead	Phone plus malformed email			amlanjyotibharali@bsd.ed	6000236346; 9620045916		To Contact					Low	Yes	Run company careers/LinkedIn check	Screenshot proposal: outside-dubai-proposed.csv; IMG_9183.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; Screenshot proposal: phone-whatsapp-proposed.csv	OCR email appears malformed | verify image before outreach.	bsd.edu.in; https://in.linkedin.com/in/amlanjyoti-bharali; https://www.bsd.edu.in/		
India / needs verification	Phone / WhatsApp Lead	Reslink lead	Phone plus domain mismatch			team@reslink.org	91-8303982425; +91 8303982425		To Contact					Low	Yes	Run company careers/LinkedIn check	Screenshot proposal: outside-dubai-proposed.csv; IMG_8744.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; Screenshot proposal: phone-whatsapp-proposed.csv	Do not merge with reslink.io without visual/web confirmation.	reslink.org; Search found reslink.io; not reslink.org; verify manually.		
Germany	Direct Employer	ABOUT YOU	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Hamburg hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	Adidas	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Herzogenaurach hiring-list row | no contact captured.	OCR: IMG_9324.txt		
